row_id,generation_method,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cement_kgm3,water_kgm3,fine_agg_kgm3,coarse_agg_kgm3,plastic_mass_kgm3,additive_mass_kgm3,co2_cement_kgm3,co2_water_kgm3,co2_sand_kgm3,co2_coarse_kgm3,co2_plastic_kgm3,co2_additive_kgm3,embodied_carbon_kgco2e_m3,baseline_concrete_co2,co2_saving_kgco2e_m3,co2_saving_pct,plastic_diversion_kg_m3,pet_bottle_equiv,is_516_grade,is_516_compliant,is_1237_compliant,is_1237_cs_margin_mpa,is_1237_wa_margin_pct,is_2185_pt1_compliant,is_2185_cs_margin_mpa,is_2185_pt2_compliant,is_5816_compliant,nbc_2016_structural,nbc_2016_nonstructural,bis_overall_pass,n_standards_passed,igbc_recycled_content_credit,igbc_regional_materials_credit,igbc_indoor_air_credit,igbc_total_credits,griha_embodied_energy_point,griha_waste_management_point,griha_material_criterion_pts,leed_bpdo_credit,leed_construction_waste_credit,leed_total_points,total_green_credits,score_carbon_component,score_plastic_diversion_comp,score_recycled_content_comp,score_bis_compliance_comp,score_green_rating_comp,sustainability_score,sustainability_grade,top_negative_factor,remediation_action_1,remediation_action_2,remediation_action_3,estimated_score_gain
M3_01064,physics_formula,PET,14.36,6.95,0.363,silica_fume,26.73,41.2,28,49.792,5.285,4.838,2207.8,2.726,0.9896,95.51,280.62,101.87,582.35,1210.0,198.17,102.38,244.7042,0.0306,2.7953,5.808,-261.5818,1.4333,-6.8104,365.71,372.5204,101.8622,198.17,7926,M30,1,0,19.792,-1.726,1,46.292,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,24.771,7.18,6.429,8.571,76.95,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01065,physics_formula,PET,10.21,10.14,0.5,fly_ash,12.93,43.7,56,43.601,4.281,3.93,2286.5,4.761,1.0148,80.7,333.48,166.74,610.57,1210.0,140.9,49.52,290.7929,0.05,2.9307,5.808,-185.9854,0.1981,113.7944,365.71,251.9156,68.884,140.9,5635,M30,1,0,13.601,-3.761,1,40.101,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,27.435,17.613,5.105,6.429,8.571,65.15,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01066,physics_formula,PVC,6.4,5.63,0.514,none,0.0,28.5,28,34.278,3.707,3.339,2389.5,5.935,1.0991,59.49,383.0,196.86,636.48,1210.0,89.6,0.0,333.976,0.0591,3.0551,5.808,-85.12,0.0,257.7782,365.71,107.9318,29.513,89.6,3584,M30,1,0,4.278,-4.935,1,30.778,0,0,1,0,1,3,1,0,0,1,1,0,1,0,1,1,3,18.349,11.2,3.2,6.429,4.286,43.46,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01067,physics_formula,HDPE,10.9,3.83,0.481,fly_ash,6.38,22.8,28,35.619,3.694,3.25,2200.0,4.815,0.9176,65.61,358.56,172.47,605.88,1210.0,104.64,24.44,312.6683,0.0517,2.9082,5.808,-125.568,0.0977,195.966,365.71,169.744,46.4149,104.64,4185,M30,1,0,5.619,-3.815,1,32.119,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,22.25,13.08,5.45,6.429,8.571,55.78,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01068,physics_formula,HDPE,10.73,4.87,0.624,silica_fume,9.53,34.5,14,34.466,3.421,2.849,2275.5,7.856,0.9537,47.32,346.5,216.22,607.04,1210.0,103.01,36.5,302.1481,0.0649,2.9138,5.808,-123.6096,0.511,187.8361,365.71,177.8739,48.638,103.01,4120,M30,1,0,4.466,-6.856,1,30.966,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,22.763,12.876,5.365,6.429,8.571,56.0,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01069,physics_formula,PP,25.23,13.39,0.455,fibres,15.02,42.3,28,32.44,4.811,3.205,1981.5,5.301,0.7884,66.8,325.47,148.09,508.44,1210.0,228.33,57.53,283.8128,0.0444,2.4405,5.808,-269.4312,0.0,22.6746,365.71,343.0354,93.7999,228.33,9133,M30,1,0,2.44,-4.301,1,28.94,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,12.615,6.429,7.143,81.19,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01070,physics_formula,PET,22.78,14.13,0.546,silica_fume,12.09,28.5,90,35.818,3.5,3.512,2185.3,5.367,0.8477,70.5,336.7,183.84,525.1,1210.0,314.36,46.3,293.5983,0.0552,2.5205,5.808,-414.9605,0.6483,-112.3303,365.71,478.0403,130.7157,314.36,12574,M30,1,0,5.818,-4.367,1,32.318,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,11.39,6.429,8.571,81.39,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01071,physics_formula,Mixed,20.02,13.54,0.483,none,0.0,44.2,28,31.088,3.562,2.83,2144.6,5.238,0.8919,63.75,383.0,184.99,543.86,1210.0,220.22,0.0,333.976,0.0555,2.6105,5.808,-242.242,0.0,100.208,365.71,265.502,72.599,220.22,8808,M30,1,0,1.088,-4.238,1,27.588,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,28.292,25.0,10.01,6.429,8.571,78.3,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01072,physics_formula,PP,5.41,2.97,0.468,fibres,22.57,60.4,28,47.152,6.228,4.299,2351.6,6.221,1.0973,78.24,296.56,138.79,643.21,1210.0,48.96,86.44,258.5976,0.0416,3.0874,5.808,-57.7734,0.0,209.7613,365.71,155.9487,42.6427,48.96,1958,M30,1,0,17.152,-5.221,1,43.652,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,21.379,6.12,2.705,6.429,1.429,38.06,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01073,physics_formula,LDPE,18.71,3.04,0.376,none,0.0,32.6,28,37.915,3.707,3.622,2164.6,2.944,0.8134,71.63,383.0,144.01,552.77,1210.0,172.13,0.0,333.976,0.0432,2.6533,5.808,-215.165,0.0,127.3155,365.71,238.3945,65.1868,172.13,6885,M30,1,0,7.915,-1.944,1,34.415,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,26.582,21.516,9.355,6.429,7.143,71.03,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01074,physics_formula,HDPE,30.67,2.26,0.454,fibres,20.84,29.9,90,32.261,4.236,3.285,1967.0,4.331,0.6747,74.56,303.18,137.64,471.44,1210.0,294.43,79.82,264.3754,0.0413,2.2629,5.808,-353.3184,0.0,-80.8308,365.71,446.5408,122.1024,294.43,11777,M30,1,0,2.261,-3.331,1,28.761,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,15.335,8.571,8.571,87.48,A,sustainability_score,Increase replacement_pct from 30.67% to 35.67%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01075,physics_formula,Mixed,24.41,11.39,0.459,fibres,15.65,49.5,28,34.566,4.675,3.413,2095.8,4.451,0.7449,72.46,323.06,148.28,514.01,1210.0,268.51,59.94,281.7088,0.0445,2.4673,5.808,-295.361,0.0,-5.3325,365.71,371.0425,101.4581,268.51,10740,M30,1,0,4.566,-3.451,1,31.066,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,12.205,6.429,8.571,82.2,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01076,physics_formula,PET,9.74,12.4,0.413,fly_ash,23.64,26.0,90,42.979,3.94,3.879,2289.8,3.769,1.0819,88.23,292.46,120.79,613.77,1210.0,134.41,90.54,255.0241,0.0362,2.9461,5.808,-177.4238,0.3622,86.7527,365.71,278.9573,76.2783,134.41,5376,M30,1,0,12.979,-2.769,1,39.479,0,0,1,0,1,3,1,1,0,2,1,1,2,0,1,1,5,29.141,16.801,4.87,6.429,7.143,64.38,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01077,physics_formula,HDPE,10.6,4.31,0.455,fibres,8.95,45.8,56,43.686,6.146,4.447,2236.7,5.067,1.0787,78.59,348.72,158.67,607.92,1210.0,101.76,34.28,304.0851,0.0476,2.918,5.808,-122.112,0.0,190.7468,365.71,174.9632,47.8421,101.76,4070,M30,1,0,13.686,-4.067,1,40.186,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,22.579,12.72,5.3,8.571,8.571,57.74,C,sustainability_score,Increase replacement_pct from 10.6% to 15.6%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01078,physics_formula,PVC,22.31,9.91,0.399,none,0.0,37.6,90,37.662,3.075,3.747,2145.8,4.054,0.8563,75.6,383.0,152.82,528.29,1210.0,312.34,0.0,333.976,0.0458,2.5358,5.808,-296.723,0.0,45.6426,365.71,320.0674,87.5194,312.34,12493,M30,1,0,7.662,-3.054,1,34.162,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,11.155,6.429,7.143,79.73,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01079,physics_formula,PP,29.0,3.35,0.473,fibres,13.23,53.5,28,29.911,4.075,3.093,1969.2,5.299,0.5895,66.38,332.33,157.19,482.8,1210.0,262.45,50.67,289.791,0.0472,2.3174,5.808,-309.691,0.0,-11.7274,365.71,377.4374,103.2068,262.45,10497,M25,1,0,-0.089,-4.299,1,26.411,0,1,1,0,1,4,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,14.5,8.571,8.571,86.64,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01080,physics_formula,PP,15.39,9.57,0.458,fly_ash,9.17,32.3,28,30.79,3.118,2.817,2136.0,2.68,0.9529,70.43,347.88,159.33,575.35,1210.0,139.28,35.12,303.3504,0.0478,2.7617,5.808,-164.3498,0.1405,147.7585,365.71,217.9515,59.5968,139.28,5571,M30,1,0,0.79,-1.68,1,27.29,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,25.292,17.41,7.695,6.429,7.143,63.97,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01081,physics_formula,PVC,28.57,2.9,0.608,fly_ash,11.98,23.3,28,26.109,2.121,2.423,2097.5,5.034,0.7123,63.09,337.12,204.97,485.72,1210.0,399.98,45.88,293.9657,0.0615,2.3315,5.808,-379.981,0.1835,-77.6308,365.71,443.3408,121.2274,399.98,15999,M25,1,0,-3.891,-4.034,1,22.609,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,14.285,6.429,7.143,82.86,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01082,physics_formula,LDPE,31.65,7.24,0.523,silica_fume,10.24,31.1,90,29.536,3.071,2.929,1941.5,4.281,0.6939,64.03,343.78,179.8,464.78,1210.0,291.18,39.22,299.7769,0.0539,2.2309,5.808,-363.975,0.5491,-55.5562,365.71,421.2662,115.1913,291.18,11647,M25,1,0,-0.464,-3.281,1,26.036,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,15.825,6.429,7.143,84.4,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01083,physics_formula,PVC,11.27,6.8,0.567,silica_fume,10.42,62.0,28,40.36,4.048,4.246,2301.1,5.753,0.9772,72.34,343.09,194.53,603.36,1210.0,157.78,39.91,299.1757,0.0584,2.8961,5.808,-149.891,0.5587,158.6059,365.71,207.1041,56.6307,157.78,6311,M30,1,0,10.36,-4.753,1,36.86,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,24.607,19.723,5.635,8.571,7.143,65.68,B,sustainability_score,Increase replacement_pct from 11.27% to 16.27%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01084,physics_formula,HDPE,17.38,5.73,0.413,fibres,22.33,59.9,28,41.368,5.8,4.154,2173.0,4.589,0.9366,80.32,297.48,122.86,561.82,1210.0,166.85,85.52,259.3992,0.0369,2.6967,5.808,-200.2176,0.0,67.7231,365.71,297.9869,81.4817,166.85,6673,M30,1,0,11.368,-3.589,1,37.868,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,20.856,8.69,8.571,8.571,76.69,B,sustainability_score,Increase replacement_pct from 17.38% to 22.38%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01085,physics_formula,HDPE,13.73,5.52,0.483,fly_ash,10.1,26.4,28,34.774,3.638,3.258,2207.0,4.236,0.9652,73.68,344.32,166.31,586.64,1210.0,131.81,38.68,300.2444,0.0499,2.8159,5.808,-158.1696,0.1547,150.9033,365.71,214.8067,58.7369,131.81,5272,M30,1,0,4.774,-3.236,1,31.274,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,25.093,16.476,6.865,6.429,8.571,63.43,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01086,physics_formula,PET,9.73,6.75,0.597,fly_ash,14.04,49.0,28,38.345,3.597,3.684,2265.8,7.608,1.0593,64.34,329.23,196.55,613.84,1210.0,134.27,53.77,287.0858,0.059,2.9464,5.808,-177.2417,0.2151,118.8726,365.71,246.8374,67.4954,134.27,5370,M30,1,0,8.345,-6.608,1,34.845,0,0,1,0,1,3,1,1,0,2,1,1,2,0,1,1,5,27.114,16.784,4.865,6.429,7.143,62.34,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01087,physics_formula,HDPE,12.87,14.58,0.506,fly_ash,12.32,55.9,56,40.409,3.732,3.894,2193.4,5.794,1.0167,71.77,335.81,169.92,592.48,1210.0,123.55,47.19,292.8302,0.051,2.8439,5.808,-148.2624,0.1887,153.4594,365.71,212.2506,58.038,123.55,4942,M30,1,0,10.409,-4.794,1,36.909,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,24.932,15.444,6.435,6.429,8.571,61.81,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01088,physics_formula,LDPE,7.41,15.39,0.421,fly_ash,18.6,31.9,90,40.172,4.55,3.834,2321.1,3.63,1.1155,83.26,311.76,131.25,629.61,1210.0,68.17,71.24,271.8565,0.0394,3.0221,5.808,-85.215,0.285,195.7959,365.71,169.9141,46.4614,68.17,2726,M30,1,0,10.172,-2.63,1,36.672,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,22.26,8.521,3.705,6.429,2.857,43.77,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01089,physics_formula,PET,18.46,4.33,0.547,none,0.0,24.9,28,31.598,3.145,3.009,2157.2,6.009,1.0554,59.58,383.0,209.5,554.47,1210.0,254.75,0.0,333.976,0.0629,2.6615,5.808,-336.2674,0.0,6.241,365.71,359.469,98.2935,254.75,10189,M30,1,0,1.598,-5.009,1,28.098,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,9.23,6.429,8.571,79.23,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01090,physics_formula,Mixed,16.04,6.7,0.453,none,0.0,66.5,28,37.911,4.203,3.592,2156.7,5.043,0.9853,70.37,383.0,173.5,570.93,1210.0,176.44,0.0,333.976,0.052,2.7405,5.808,-194.084,0.0,148.4925,365.71,217.2175,59.3961,176.44,7057,M30,1,0,7.911,-4.043,1,34.411,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,25.245,22.055,8.02,6.429,8.571,70.32,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01091,physics_formula,HDPE,8.45,2.62,0.538,fly_ash,13.56,29.4,14,37.217,3.871,3.596,2327.9,5.674,1.0687,63.83,331.07,178.11,622.54,1210.0,81.12,51.93,288.6889,0.0534,2.9882,5.808,-97.344,0.2077,200.4022,365.71,165.3078,45.2019,81.12,3244,M30,1,0,7.217,-4.674,1,33.717,0,0,1,0,1,3,1,1,0,2,1,0,1,0,1,1,4,21.97,10.14,4.225,6.429,5.714,48.48,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01092,physics_formula,Mixed,2.92,14.61,0.431,silica_fume,17.47,35.1,56,46.031,4.711,4.265,2366.8,3.944,1.1981,89.05,316.09,136.23,660.14,1210.0,32.12,66.91,275.6304,0.0409,3.1687,5.808,-35.332,0.9367,250.2527,365.71,115.4573,31.5707,32.12,1284,M30,1,0,16.031,-2.944,1,42.531,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,18.824,4.015,1.46,6.429,2.857,33.59,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01093,physics_formula,PVC,39.63,6.09,0.532,silica_fume,13.34,40.0,28,28.58,2.937,2.692,2041.7,3.612,0.6754,72.48,331.91,176.57,410.52,1210.0,554.82,51.09,289.4236,0.053,1.9705,5.808,-527.079,0.7153,-229.1087,365.71,594.8187,162.6476,554.82,22192,M25,1,0,-1.42,-2.612,1,25.08,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,19.815,6.429,7.143,88.39,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01094,physics_formula,HDPE,2.86,5.01,0.601,fibres,14.04,52.2,28,36.58,5.038,3.497,2395.6,10.677,1.1846,59.02,329.23,197.87,660.55,1210.0,27.46,53.77,287.0858,0.0594,3.1706,5.808,-32.9472,0.0,263.1766,365.71,102.5334,28.0368,27.46,1098,M30,1,0,6.58,-9.677,1,33.08,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,18.008,3.433,1.43,6.429,2.857,32.16,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01095,physics_formula,HDPE,7.56,4.96,0.494,fibres,15.68,59.9,56,43.79,6.696,4.054,2331.8,6.36,1.0937,78.28,322.95,159.54,628.59,1210.0,72.58,60.05,281.6086,0.0479,3.0172,5.808,-87.0912,0.0,203.3905,365.71,162.3195,44.3848,72.58,2903,M30,1,0,13.79,-5.36,1,40.29,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,21.781,9.072,3.78,6.429,4.286,45.35,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01096,physics_formula,PP,7.61,8.02,0.406,silica_fume,7.7,51.2,28,42.723,3.741,4.159,2317.4,2.822,1.0287,83.75,353.51,143.52,628.25,1210.0,68.87,29.49,308.2598,0.0431,3.0156,5.808,-81.2672,0.4129,236.2722,365.71,129.4378,35.3936,68.87,2754,M30,1,0,12.723,-1.822,1,39.223,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,19.706,8.609,3.805,6.429,2.857,41.41,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01097,physics_formula,LDPE,37.29,13.09,0.42,fly_ash,14.5,45.9,90,30.171,2.899,3.057,1908.0,2.488,0.5831,75.76,327.47,137.54,426.43,1210.0,343.07,55.53,285.5495,0.0413,2.0469,5.808,-428.835,0.2221,-135.1673,365.71,500.8773,136.9602,343.07,13722,M30,1,0,0.171,-1.488,1,26.671,0,1,1,0,1,4,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,18.645,8.571,8.571,90.79,A,sustainability_score,Increase replacement_pct from 37.29% to 40%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01098,physics_formula,PP,8.97,6.47,0.367,fibres,11.57,29.4,7,36.523,5.377,3.736,2304.6,3.04,1.0212,58.87,338.69,124.3,619.0,1210.0,81.18,44.31,295.335,0.0373,2.9712,5.808,-95.7906,0.0,208.3609,365.71,157.3491,43.0257,81.18,3247,M30,1,0,6.523,-2.04,1,33.023,0,1,1,0,1,4,1,0,0,1,1,0,1,0,1,1,3,21.467,10.148,4.485,8.571,4.286,48.96,C,sustainability_score,Increase replacement_pct from 8.97% to 13.97%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01099,physics_formula,LDPE,29.05,4.42,0.546,none,0.0,23.8,28,24.912,3.017,2.534,1985.0,7.159,0.7047,51.41,383.0,209.12,482.46,1210.0,267.26,0.0,333.976,0.0627,2.3158,5.808,-334.075,0.0,8.0875,365.71,357.6225,97.7885,267.26,10690,M20,1,0,-5.088,-6.159,1,21.412,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,14.525,8.571,7.143,85.24,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01100,physics_formula,PP,21.09,5.28,0.455,fibres,12.21,32.4,28,33.539,5.173,3.469,2058.0,4.729,0.8976,75.15,336.24,152.99,536.59,1210.0,190.86,46.76,293.1975,0.0459,2.5756,5.808,-225.2201,0.0,76.4069,365.71,289.3031,79.1072,190.86,7634,M30,1,0,3.539,-3.729,1,30.039,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,29.794,23.858,10.545,8.571,7.143,79.91,B,sustainability_score,Increase replacement_pct from 21.09% to 26.09%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_01101,physics_formula,HDPE,20.08,12.58,0.599,silica_fume,13.36,25.9,28,29.547,2.661,3.076,2118.7,5.739,0.857,65.81,331.83,198.77,543.46,1210.0,192.77,51.17,289.3568,0.0596,2.6086,5.808,-231.3216,0.7164,67.2278,365.71,298.4822,81.6172,192.77,7710,M25,1,0,-0.453,-4.739,1,26.047,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,24.096,10.04,8.571,8.571,81.28,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01102,physics_formula,LDPE,17.24,16.33,0.49,fibres,3.39,21.0,90,27.973,4.061,2.993,2156.2,5.171,0.972,59.12,370.02,181.31,562.77,1210.0,158.61,12.98,322.6542,0.0544,2.7013,5.808,-198.26,0.0,132.9579,365.71,232.7521,63.6439,158.61,6344,M25,1,0,-2.027,-4.171,1,24.473,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,26.226,19.826,8.62,8.571,7.143,70.39,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01103,physics_formula,PP,10.4,12.72,0.535,fly_ash,14.47,33.8,14,33.493,2.981,3.184,2206.4,4.463,1.0633,60.91,327.58,175.26,609.28,1210.0,94.12,55.42,285.6497,0.0526,2.9245,5.808,-111.0616,0.2217,183.5949,365.71,182.1151,49.7977,94.12,3764,M30,1,0,3.493,-3.463,1,29.993,0,0,1,0,1,3,1,0,0,1,1,0,1,1,1,2,4,23.03,11.765,5.2,6.429,5.714,52.14,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
